Term,SubjectCode,CourseCode,Instructor,Section,QuestionID,QuestionText,ChoiceText,Count
SP16,MATH,10A,"Kim, Yeon Kyung",A02,9,Lectures hold your attention.,strongly agree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A02,10,Instructor's lecture style facilitates note-taking.,agree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A02,10,Instructor's lecture style facilitates note-taking.,strongly agree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A02,10,Instructor's lecture style facilitates note-taking.,strongly disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A02,20,This [coursetype] is difficult relative to others.,agree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A02,20,This [coursetype] is difficult relative to others.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A02,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A02,20,This [coursetype] is difficult relative to others.,strongly agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A02,24,How many hours a week do you spend studying outside of class on average?,2-3,3
SP16,MATH,10A,"Kim, Yeon Kyung",A02,24,How many hours a week do you spend studying outside of class on average?,4-5,3
SP16,MATH,10A,"Kim, Yeon Kyung",A02,24,How many hours a week do you spend studying outside of class on average?,6-7,1
SP16,MATH,10A,"Kim, Yeon Kyung",A02,26,Do you recommend this [coursetype] overall?,No,2
SP16,MATH,10A,"Kim, Yeon Kyung",A02,26,Do you recommend this [coursetype] overall?,Yes,5
SP16,MATH,10A,"Kim, Yeon Kyung",A02,27,Do you recommend this professor overall?,No,2
SP16,MATH,10A,"Kim, Yeon Kyung",A02,27,Do you recommend this professor overall?,Yes,5
SP16,MATH,10A,"Kim, Yeon Kyung",A03,2,Your reason for taking this class is,gen. ed.,6
SP16,MATH,10A,"Kim, Yeon Kyung",A03,2,Your reason for taking this class is,major,8
SP16,MATH,10A,"Kim, Yeon Kyung",A03,3,What grade do you expect in this class?,A,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,3,What grade do you expect in this class?,B,5
SP16,MATH,10A,"Kim, Yeon Kyung",A03,3,What grade do you expect in this class?,C,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,3,What grade do you expect in this class?,D,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,3,What grade do you expect in this class?,P,4
SP16,MATH,10A,"Kim, Yeon Kyung",A03,5,Instructor displays a proficient command of the material.,agree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A03,5,Instructor displays a proficient command of the material.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,5,Instructor displays a proficient command of the material.,neither agree nor disagree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,5,Instructor displays a proficient command of the material.,strongly agree,6
SP16,MATH,10A,"Kim, Yeon Kyung",A03,8,Instructor explains the [coursetype] material well.,agree,6
SP16,MATH,10A,"Kim, Yeon Kyung",A03,8,Instructor explains the [coursetype] material well.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A03,8,Instructor explains the [coursetype] material well.,strongly agree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A03,8,Instructor explains the [coursetype] material well.,strongly disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,9,Lectures hold your attention.,agree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,9,Lectures hold your attention.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,9,Lectures hold your attention.,neither agree nor disagree,6
SP16,MATH,10A,"Kim, Yeon Kyung",A03,9,Lectures hold your attention.,strongly agree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,9,Lectures hold your attention.,strongly disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,10,Instructor's lecture style facilitates note-taking.,agree,5
SP16,MATH,10A,"Kim, Yeon Kyung",A03,10,Instructor's lecture style facilitates note-taking.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,10,Instructor's lecture style facilitates note-taking.,strongly agree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A03,10,Instructor's lecture style facilitates note-taking.,strongly disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,20,This [coursetype] is difficult relative to others.,agree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A03,20,This [coursetype] is difficult relative to others.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A03,20,This [coursetype] is difficult relative to others.,strongly agree,5
SP16,MATH,10A,"Kim, Yeon Kyung",A03,24,How many hours a week do you spend studying outside of class on average?,10-11,2
SP16,MATH,10A,"Kim, Yeon Kyung",A03,24,How many hours a week do you spend studying outside of class on average?,14-15,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,24,How many hours a week do you spend studying outside of class on average?,2-3,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,24,How many hours a week do you spend studying outside of class on average?,4-5,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,24,How many hours a week do you spend studying outside of class on average?,6-7,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,24,How many hours a week do you spend studying outside of class on average?,8-9,1
SP16,MATH,10A,"Kim, Yeon Kyung",A03,26,Do you recommend this [coursetype] overall?,No,3
SP16,MATH,10A,"Kim, Yeon Kyung",A03,26,Do you recommend this [coursetype] overall?,Yes,11
SP16,MATH,10A,"Kim, Yeon Kyung",A03,27,Do you recommend this professor overall?,No,4
SP16,MATH,10A,"Kim, Yeon Kyung",A03,27,Do you recommend this professor overall?,Yes,10
SP16,MATH,10A,"Kim, Yeon Kyung",A04,2,Your reason for taking this class is,gen. ed.,5
SP16,MATH,10A,"Kim, Yeon Kyung",A04,2,Your reason for taking this class is,major,3
SP16,MATH,10A,"Kim, Yeon Kyung",A04,3,What grade do you expect in this class?,A,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,3,What grade do you expect in this class?,B,2
SP16,MATH,10A,"Kim, Yeon Kyung",A04,3,What grade do you expect in this class?,C,4
SP16,MATH,10A,"Kim, Yeon Kyung",A04,3,What grade do you expect in this class?,P,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,5,Instructor displays a proficient command of the material.,agree,5
SP16,MATH,10A,"Kim, Yeon Kyung",A04,5,Instructor displays a proficient command of the material.,strongly agree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A04,8,Instructor explains the [coursetype] material well.,agree,5
SP16,MATH,10A,"Kim, Yeon Kyung",A04,8,Instructor explains the [coursetype] material well.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,8,Instructor explains the [coursetype] material well.,strongly agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,8,Instructor explains the [coursetype] material well.,strongly disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,9,Lectures hold your attention.,agree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A04,9,Lectures hold your attention.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,9,Lectures hold your attention.,neither agree nor disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,9,Lectures hold your attention.,strongly agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,9,Lectures hold your attention.,strongly disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,10,Instructor's lecture style facilitates note-taking.,agree,6
SP16,MATH,10A,"Kim, Yeon Kyung",A04,10,Instructor's lecture style facilitates note-taking.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,10,Instructor's lecture style facilitates note-taking.,strongly agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,20,This [coursetype] is difficult relative to others.,agree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A04,20,This [coursetype] is difficult relative to others.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,20,This [coursetype] is difficult relative to others.,strongly agree,5
SP16,MATH,10A,"Kim, Yeon Kyung",A04,24,How many hours a week do you spend studying outside of class on average?,10-11,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,24,How many hours a week do you spend studying outside of class on average?,2-3,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,24,How many hours a week do you spend studying outside of class on average?,4-5,4
SP16,MATH,10A,"Kim, Yeon Kyung",A04,24,How many hours a week do you spend studying outside of class on average?,6-7,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,24,How many hours a week do you spend studying outside of class on average?,8-9,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,26,Do you recommend this [coursetype] overall?,No,1
SP16,MATH,10A,"Kim, Yeon Kyung",A04,26,Do you recommend this [coursetype] overall?,Yes,7
SP16,MATH,10A,"Kim, Yeon Kyung",A04,27,Do you recommend this professor overall?,No,2
SP16,MATH,10A,"Kim, Yeon Kyung",A04,27,Do you recommend this professor overall?,Yes,6
SP16,MATH,10A,"Kim, Yeon Kyung",A05,2,Your reason for taking this class is,gen. ed.,3
SP16,MATH,10A,"Kim, Yeon Kyung",A05,2,Your reason for taking this class is,major,4
SP16,MATH,10A,"Kim, Yeon Kyung",A05,3,What grade do you expect in this class?,A,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,3,What grade do you expect in this class?,B,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,3,What grade do you expect in this class?,C,4
SP16,MATH,10A,"Kim, Yeon Kyung",A05,3,What grade do you expect in this class?,F,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,5,Instructor displays a proficient command of the material.,agree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A05,5,Instructor displays a proficient command of the material.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,5,Instructor displays a proficient command of the material.,strongly agree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A05,8,Instructor explains the [coursetype] material well.,agree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A05,8,Instructor explains the [coursetype] material well.,disagree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A05,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,8,Instructor explains the [coursetype] material well.,strongly agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,8,Instructor explains the [coursetype] material well.,strongly disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,9,Lectures hold your attention.,agree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A05,9,Lectures hold your attention.,disagree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A05,9,Lectures hold your attention.,strongly agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,9,Lectures hold your attention.,strongly disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,10,Instructor's lecture style facilitates note-taking.,agree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A05,10,Instructor's lecture style facilitates note-taking.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,10,Instructor's lecture style facilitates note-taking.,strongly agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,20,This [coursetype] is difficult relative to others.,agree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A05,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,20,This [coursetype] is difficult relative to others.,strongly agree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A05,24,How many hours a week do you spend studying outside of class on average?,10-11,2
SP16,MATH,10A,"Kim, Yeon Kyung",A05,24,How many hours a week do you spend studying outside of class on average?,16-17,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,24,How many hours a week do you spend studying outside of class on average?,4-5,2
SP16,MATH,10A,"Kim, Yeon Kyung",A05,24,How many hours a week do you spend studying outside of class on average?,6-7,2
SP16,MATH,10A,"Kim, Yeon Kyung",A05,26,Do you recommend this [coursetype] overall?,No,1
SP16,MATH,10A,"Kim, Yeon Kyung",A05,26,Do you recommend this [coursetype] overall?,Yes,6
SP16,MATH,10A,"Kim, Yeon Kyung",A05,27,Do you recommend this professor overall?,No,3
SP16,MATH,10A,"Kim, Yeon Kyung",A05,27,Do you recommend this professor overall?,Yes,4
SP16,MATH,10A,"Kim, Yeon Kyung",A06,2,Your reason for taking this class is,major,6
SP16,MATH,10A,"Kim, Yeon Kyung",A06,3,What grade do you expect in this class?,A,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,3,What grade do you expect in this class?,C,3
SP16,MATH,10A,"Kim, Yeon Kyung",A06,3,What grade do you expect in this class?,NP,1
SP16,MATH,10A,"Kim, Yeon Kyung",A06,5,Instructor displays a proficient command of the material.,agree,4
SP16,MATH,10A,"Kim, Yeon Kyung",A06,5,Instructor displays a proficient command of the material.,neither agree nor disagree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,8,Instructor explains the [coursetype] material well.,agree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,8,Instructor explains the [coursetype] material well.,disagree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A06,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,3
SP16,MATH,10A,"Kim, Yeon Kyung",A06,9,Lectures hold your attention.,agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A06,9,Lectures hold your attention.,neither agree nor disagree,5
SP16,MATH,10A,"Kim, Yeon Kyung",A06,10,Instructor's lecture style facilitates note-taking.,agree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,10,Instructor's lecture style facilitates note-taking.,strongly agree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,20,This [coursetype] is difficult relative to others.,agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A06,20,This [coursetype] is difficult relative to others.,disagree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,20,This [coursetype] is difficult relative to others.,strongly agree,1
SP16,MATH,10A,"Kim, Yeon Kyung",A06,24,How many hours a week do you spend studying outside of class on average?,10-11,1
SP16,MATH,10A,"Kim, Yeon Kyung",A06,24,How many hours a week do you spend studying outside of class on average?,2-3,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,24,How many hours a week do you spend studying outside of class on average?,4-5,1
SP16,MATH,10A,"Kim, Yeon Kyung",A06,24,How many hours a week do you spend studying outside of class on average?,8-9,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,26,Do you recommend this [coursetype] overall?,No,2
SP16,MATH,10A,"Kim, Yeon Kyung",A06,26,Do you recommend this [coursetype] overall?,Yes,4
SP16,MATH,10A,"Kim, Yeon Kyung",A06,27,Do you recommend this professor overall?,No,3
SP16,MATH,10A,"Kim, Yeon Kyung",A06,27,Do you recommend this professor overall?,Yes,3
SP16,MATH,10B,"Carter, Anne Toulson",B01,2,Your reason for taking this class is,gen. ed.,5
SP16,MATH,10B,"Carter, Anne Toulson",B01,2,Your reason for taking this class is,major,11
SP16,MATH,10B,"Carter, Anne Toulson",B01,3,What grade do you expect in this class?,A,6
SP16,MATH,10B,"Carter, Anne Toulson",B01,3,What grade do you expect in this class?,B,4
SP16,MATH,10B,"Carter, Anne Toulson",B01,3,What grade do you expect in this class?,C,6
SP16,MATH,10B,"Carter, Anne Toulson",B01,3,What grade do you expect in this class?,F,1
SP16,MATH,10B,"Carter, Anne Toulson",B01,5,Instructor displays a proficient command of the material.,agree,4
SP16,MATH,10B,"Carter, Anne Toulson",B01,5,Instructor displays a proficient command of the material.,neither agree nor disagree,1
SP16,MATH,10B,"Carter, Anne Toulson",B01,5,Instructor displays a proficient command of the material.,strongly agree,12
SP16,MATH,10B,"Carter, Anne Toulson",B01,8,Instructor explains the [coursetype] material well.,agree,4
SP16,MATH,10B,"Carter, Anne Toulson",B01,8,Instructor explains the [coursetype] material well.,disagree,2
SP16,MATH,10B,"Carter, Anne Toulson",B01,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
SP16,MATH,10B,"Carter, Anne Toulson",B01,8,Instructor explains the [coursetype] material well.,strongly agree,10
SP16,MATH,10B,"Carter, Anne Toulson",B01,9,Lectures hold your attention.,agree,4
SP16,MATH,10B,"Carter, Anne Toulson",B01,9,Lectures hold your attention.,disagree,3
